nohup: ignoring input
Sanity check …
  encoded  : torch.Size([2, 16, 64, 64])  mean=0.0050  var=0.9960
  logits   : torch.Size([2, 256])
  atk grad : 7.65e-06  ✓
  L_bit    : 0.7045  L_amp : 0.0000
  Acc      : 47.3%  α=0.500
Sanity check passed ✓

Device     : cuda
Parameters : 2,757,297
Warmup     : 200 epochs (no attack)
Save dir   : ./weights/
============================================================================
    Ep    Loss  L_bit  L_mean  L_var  L_amp    Acc%      α   atk
============================================================================
   500  0.3363 0.3286 0.00003 0.0000 0.0001  86.93% 0.5075 0.000
   505  0.3314 0.3343 0.00003 0.0000 0.0001  87.53% 0.5077 0.000 ★
   511  0.3292 0.3303 0.00000 0.0000 0.0002  87.54% 0.5085 0.000 ★
   513  0.3298 0.3274 0.00000 0.0000 0.0002  87.69% 0.5083 0.000 ★
   514  0.3249 0.3219 0.00000 0.0000 0.0002  87.76% 0.5083 0.000 ★
   520  0.3239 0.3211 0.00002 0.0000 0.0001  87.80% 0.5074 0.000 ★
   523  0.3229 0.3272 0.00000 0.0000 0.0001  88.06% 0.5078 0.000 ★
   532  0.3145 0.3161 0.00000 0.0000 0.0001  88.23% 0.5076 0.000 ★
   535  0.3139 0.3102 0.00000 0.0000 0.0001  88.36% 0.5076 0.000 ★
   536  0.3125 0.3103 0.00001 0.0000 0.0001  88.38% 0.5076 0.000 ★
   543  0.3104 0.3083 0.00000 0.0000 0.0001  88.48% 0.5080 0.000 ★
   548  0.3086 0.3082 0.00003 0.0000 0.0002  88.68% 0.5081 0.000 ★
   549  0.3088 0.3121 0.00000 0.0000 0.0002  88.79% 0.5079 0.000 ★
   557  0.3051 0.3078 0.00001 0.0000 0.0001  88.85% 0.5076 0.000 ★
   566  0.3003 0.3035 0.00001 0.0000 0.0001  89.06% 0.5077 0.000 ★
   573  0.2970 0.2928 0.00000 0.0000 0.0001  89.08% 0.5076 0.000 ★
   575  0.2968 0.2965 0.00000 0.0000 0.0002  89.28% 0.5081 0.000 ★
   583  0.2942 0.2926 0.00001 0.0000 0.0001  89.31% 0.5078 0.000 ★
   585  0.2900 0.2874 0.00003 0.0000 0.0001  89.61% 0.5073 0.000 ★
   600  0.2876 0.2946 0.00001 0.0000 0.0001  89.57% 0.5076 0.000
   606  0.2858 0.2917 0.00001 0.0000 0.0001  89.79% 0.5075 0.000 ★
   612  0.2806 0.2786 0.00000 0.0000 0.0001  89.79% 0.5078 0.000 ★
   619  0.2800 0.2838 0.00000 0.0000 0.0002  89.81% 0.5073 0.000 ★
   622  0.2795 0.2808 0.00000 0.0000 0.0001  89.82% 0.5066 0.000 ★
   623  0.2782 0.2832 0.00000 0.0000 0.0001  89.96% 0.5067 0.000 ★
   626  0.2763 0.2758 0.00000 0.0000 0.0001  90.12% 0.5074 0.000 ★
   633  0.2747 0.2765 0.00000 0.0000 0.0001  90.14% 0.5072 0.000 ★
   637  0.2724 0.2726 0.00001 0.0000 0.0002  90.14% 0.5078 0.000 ★
   638  0.2697 0.2721 0.00000 0.0000 0.0002  90.50% 0.5080 0.000 ★
